monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
8,3,3,0,3,2,26,0,3,13,1,1,0,0
0,0,0,0,0,0,0,0,0,0,7,2,0,0
0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,1,0,0,0,4,0,0,0,5,1,0,2
36,4,18,0,17,3,131,0,20,63,6,5,1,0
17,5,11,2,10,2,111,0,19,80,20,6,1,0
1,1,3,0,1,1,21,0,3,13,16,3,0,1
9,6,7,0,6,2,46,0,8,24,13,3,0,1
9,4,6,1,4,1,36,0,6,19,22,6,2,4
23,3,13,1,11,2,71,0,17,50,22,7,0,0
18,8,12,4,9,2,75,0,20,65,24,6,0,1
16,5,5,0,6,1,42,0,10,35,20,3,1,1
25,6,10,1,7,2,75,0,15,60,20,4,0,3
15,6,8,1,5,2,49,0,12,67,26,6,0,8
29,9,20,3,15,2,125,0,28,98,24,14,0,3
79,13,42,8,30,2,587,0,52,337,38,14,0,1
26,9,12,3,10,2,155,0,17,121,30,7,1,1
41,6,18,1,18,2,167,0,23,138,36,6,0,4
11,5,7,1,5,1,31,0,10,20,28,7,0,4
33,9,16,4,15,2,131,1,27,131,49,11,0,1
36,7,17,4,17,2,113,0,37,182,68,6,0,2
9,6,7,1,4,2,53,0,16,59,39,9,0,6
45,12,20,2,21,1,183,0,37,175,44,14,1,2
48,13,31,6,21,2,335,0,38,225,48,21,0,1
22,6,13,2,11,1,111,0,25,134,49,17,0,2
14,3,6,1,7,1,50,0,14,105,33,7,0,4
22,6,10,2,11,1,88,0,21,85,37,12,0,2
21,8,16,4,10,1,194,0,29,156,56,13,0,2
13,5,8,2,4,1,121,0,12,95,59,20,0,1
26,9,12,2,12,1,159,1,19,159,53,18,1,1
58,7,9,1,8,1,115,0,33,169,66,26,1,3
16,6,10,1,8,1,126,1,13,119,60,18,0,3
50,12,26,3,20,1,267,0,32,207,59,23,1,2
