monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
38,2,2,1,1,1,20,0,11,40,1169,82,1,0
9,1,0,0,0,0,0,0,6,33,87,14,0,0
7,1,0,0,0,0,0,1,2,17,47,3,1,0
9,2,0,0,0,0,0,0,9,44,33,5,2,0
1,1,0,0,0,0,0,0,0,0,23,3,1,0
0,0,0,0,0,0,0,0,0,0,29,3,1,0
8,1,0,0,0,0,0,0,1,5,18,1,0,0
13,2,0,0,0,0,0,0,1,2,14,3,1,0
7,1,0,0,0,0,0,0,2,13,19,0,0,0
1,1,0,0,0,0,0,0,2,10,71,7,1,0
10,1,0,0,0,0,0,1,3,17,27,0,0,0
0,0,0,0,0,0,0,0,0,0,40,4,1,1
0,0,0,0,0,0,0,0,0,0,22,2,0,0
1,1,1,1,0,0,0,0,4,10,26,5,0,0
0,0,1,0,0,0,0,1,2,10,36,6,1,0
0,0,0,0,0,0,0,0,0,0,24,4,0,0
0,0,0,0,0,0,0,0,0,0,22,3,0,0
1,1,0,0,0,0,0,0,2,5,32,5,0,0
4,2,1,0,1,1,0,0,3,8,25,5,0,0
0,0,0,0,0,0,0,1,0,5,37,2,0,0
3,1,0,0,0,0,0,0,2,9,17,1,0,1
5,2,2,0,1,1,0,0,2,14,29,3,1,1
0,0,1,1,0,0,0,0,1,0,16,2,1,0
1,1,0,1,0,0,0,0,10,35,24,1,0,0
0,0,0,0,0,0,0,0,0,0,23,4,0,0
0,0,0,0,0,0,0,0,0,0,22,2,1,0
0,0,0,0,0,0,0,0,0,0,20,3,0,0
5,1,0,0,0,0,0,0,2,7,24,1,0,0
