monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
51,4,10,4,3,1,50,0,7,23,0,0,0,3
36,3,7,0,6,1,2,0,6,1,0,0,2,6
110,2,39,3,33,1,44,1,76,61,0,0,0,0
70,2,23,6,23,1,17,0,43,33,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,0,0,0
57,2,0,0,0,0,0,0,0,0,0,0,0,6
7,1,6,0,2,1,2,0,2,0,0,0,1,2
24,1,11,6,8,1,18,0,21,15,0,0,0,0
13,1,13,2,12,1,12,2,15,7,0,0,1,1
24,1,7,0,7,1,14,2,12,8,0,0,0,9
66,2,27,1,25,2,49,1,38,31,0,0,0,3
164,2,75,9,63,2,238,0,89,141,0,0,1,7
56,2,22,3,24,2,26,0,32,25,0,0,0,2
107,2,46,7,35,2,57,3,44,31,0,0,0,1
34,2,17,2,17,2,9,0,25,10,1,0,0,4
42,2,20,1,16,2,10,0,19,6,0,0,0,1
59,6,23,4,23,2,23,1,31,17,910,35,1,0
34,3,15,1,15,2,15,0,20,15,65,5,2,4
42,2,19,0,14,2,21,1,18,6,54,11,0,0
57,3,27,4,25,2,70,1,35,47,23,2,0,3
54,2,16,0,15,2,47,0,23,22,11,3,0,0
49,5,46,3,43,3,150,2,80,115,13,5,0,7
18,3,21,0,18,3,57,1,26,33,9,1,0,3
47,5,55,7,46,3,181,8,82,148,6,4,0,3
7,3,8,3,7,3,28,0,16,18,11,2,1,2
46,3,31,3,27,1,65,0,35,35,22,1,0,0
15,3,16,2,15,2,57,0,17,30,11,6,0,1
29,2,23,0,23,2,67,0,23,34,16,1,0,1
17,2,21,1,17,2,64,1,21,29,19,1,0,0
21,1,20,1,20,1,61,0,21,34,14,2,0,0
11,1,9,0,9,1,22,0,10,11,15,2,1,0
16,1,16,0,16,1,38,0,22,24,6,1,0,2
21,2,19,0,21,1,72,0,22,38,23,4,0,0
20,2,22,2,20,1,67,0,29,44,8,3,0,0
16,1,16,0,16,1,48,1,16,24,22,2,0,2
4,1,5,0,4,1,9,0,4,4,7,2,0,6
13,3,17,2,13,2,43,2,16,20,12,5,0,3
