monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
67,2,2,1,1,1,8,2,2,36,34,2,1,1
157,6,4,0,2,1,84,0,6,73,133,20,0,1
358,7,25,1,22,4,340,0,35,253,73,10,1,2
184,7,9,1,10,3,246,2,28,308,180,8,1,1
137,7,14,2,11,4,247,0,24,179,101,10,0,0
230,5,16,1,17,3,226,4,34,271,83,7,2,1
171,10,16,0,14,3,148,1,34,161,84,13,1,0
168,5,11,1,12,2,141,1,31,185,98,7,0,0
137,7,11,0,11,2,62,1,25,83,46,6,2,1
62,6,6,0,3,3,60,1,8,35,73,11,0,1
261,8,10,1,7,2,88,1,31,82,99,16,1,1
200,8,20,1,22,4,220,0,45,258,92,14,1,1
64,4,16,1,13,1,96,1,29,120,107,16,3,0
35,4,4,1,2,2,52,0,9,91,73,9,1,2
104,6,12,0,13,4,70,2,29,105,85,13,0,3
86,7,11,2,10,3,148,3,27,248,112,14,0,1
144,5,15,3,9,3,152,1,21,138,84,10,1,1
210,5,17,1,19,2,144,0,32,158,115,11,1,3
290,9,26,1,22,3,256,0,29,130,81,14,1,1
214,9,23,3,25,3,161,0,60,270,87,7,0,0
248,7,18,1,15,3,216,1,30,136,94,7,1,1
167,7,13,0,11,2,88,0,22,93,82,9,0,2
108,5,15,1,12,2,152,1,29,203,112,13,1,3
116,9,18,2,16,4,86,0,31,155,113,14,0,1
284,10,28,3,26,3,190,0,43,143,76,8,0,1
163,7,12,1,13,3,111,0,30,239,85,4,0,0
62,5,8,1,8,1,98,1,14,97,89,16,1,2
11,3,8,0,8,1,43,5,20,136,97,21,1,1
9,3,14,2,9,1,99,0,23,56,87,11,1,2
