monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
166,9,2,0,1,1,5,4,8,89,199,22,1,0
253,11,3,2,1,1,19,4,13,93,49,6,2,0
141,10,1,0,1,1,6,1,2,10,27,3,3,0
240,9,0,0,0,0,0,3,4,34,29,4,1,1
50,6,0,0,0,0,0,2,1,28,47,3,1,0
104,12,1,1,0,0,6,0,2,7,41,3,2,3
91,10,5,0,2,2,27,1,4,15,36,9,3,0
239,13,10,3,8,3,46,1,22,106,64,9,3,2
38,8,4,0,4,2,29,6,11,83,63,14,2,0
166,13,8,2,5,3,67,12,16,142,65,11,1,0
461,11,3,0,4,3,26,2,16,77,59,11,1,0
533,9,0,0,0,0,0,3,4,18,54,9,1,0
84,12,3,0,2,1,4,8,36,268,96,9,1,0
58,7,1,0,2,2,10,11,17,124,81,9,1,0
72,5,3,0,2,2,13,19,6,115,47,14,1,0
116,8,6,0,2,1,15,4,10,36,63,14,2,6
50,7,4,0,3,2,9,17,12,133,35,9,3,2
301,18,26,6,17,2,75,9,34,114,46,14,1,1
55,11,5,2,3,2,13,8,12,76,83,13,4,3
71,14,9,1,7,3,38,11,29,131,193,20,1,0
127,10,10,3,9,2,35,13,25,137,72,13,2,1
30,8,7,0,5,2,20,8,14,45,73,19,1,1
140,12,11,1,9,3,58,12,25,199,53,15,2,5
123,9,1,1,1,1,2,9,29,103,45,5,0,3
270,18,46,5,31,4,186,19,50,186,94,30,0,4
150,11,23,3,19,2,93,11,43,158,65,11,0,1
72,10,30,4,24,4,180,9,42,192,108,10,0,2
31,7,16,1,11,3,38,9,21,50,73,17,0,1
78,8,14,2,13,4,45,6,27,83,60,7,0,5
19,4,8,1,7,4,30,5,28,98,62,14,0,2
30,10,25,5,18,3,65,8,31,92,54,12,0,4
59,8,23,2,23,3,122,5,33,117,56,10,1,3
56,8,29,4,28,3,142,8,44,156,69,13,0,1
158,12,22,3,17,2,65,13,33,115,328,27,1,3
62,11,32,1,27,2,97,14,64,232,71,14,0,1
47,10,28,3,24,2,138,14,66,229,55,10,0,1
24,5,7,1,5,1,19,12,9,62,58,10,2,7
69,7,10,1,7,2,25,7,17,58,122,16,0,0
119,17,41,7,34,4,117,6,83,238,81,20,1,1
