monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
0,0,0,0,0,0,0,0,1,3,33,3,5,0
0,0,0,0,0,0,0,0,1,3,26,5,2,0
0,0,0,0,0,0,0,0,2,4,29,9,3,0
1,1,0,0,0,0,0,0,0,0,30,6,0,0
0,0,0,0,0,0,0,0,2,5,24,2,2,0
0,0,0,0,0,0,0,0,1,2,32,2,0,0
0,0,0,0,0,0,0,0,1,2,35,7,2,0
0,0,1,0,0,0,8,0,0,0,35,7,2,0
1,1,0,0,1,1,8,0,1,8,37,4,3,0
0,0,0,0,0,0,0,0,1,8,36,6,3,5
28,2,0,0,0,0,0,0,4,11,33,6,2,3
53,5,15,5,4,4,124,0,11,44,43,8,1,4
83,7,10,3,5,2,48,0,11,33,54,10,1,0
59,5,10,4,6,4,73,0,15,51,48,5,1,0
16,3,3,0,3,2,18,0,6,18,72,6,2,0
14,1,1,0,0,0,1,0,2,22,53,10,0,0
1,1,1,0,0,0,5,0,3,19,56,5,1,1
79,4,3,0,1,1,13,0,1,4,49,12,3,2
69,1,6,1,7,1,23,0,17,40,47,10,4,0
163,6,27,2,20,2,127,0,38,91,65,12,2,2
29,4,6,0,3,1,21,0,12,25,57,13,2,3
95,4,10,2,7,2,34,1,15,49,76,12,1,0
45,4,11,3,8,3,54,0,21,55,64,13,2,3
39,3,4,0,3,2,17,0,14,47,60,14,0,5
62,6,11,3,8,3,76,1,17,80,64,11,5,3
30,4,3,5,0,0,47,0,9,62,69,9,1,7
150,10,14,3,12,2,102,0,29,105,60,19,1,4
116,3,2,7,3,2,67,0,44,226,73,14,1,2
15,4,4,4,3,3,54,0,15,53,71,7,0,1
104,2,4,2,3,1,35,0,12,51,72,9,1,1
27,3,3,1,2,1,27,1,8,48,63,15,0,1
136,12,9,1,6,4,43,0,13,65,95,22,1,0
213,11,15,1,13,5,195,0,25,129,60,12,1,3
89,7,7,0,8,3,62,0,22,94,82,18,0,6
78,6,12,3,9,3,109,1,24,143,59,16,1,1
162,10,13,6,9,3,76,2,28,206,72,16,1,1
91,8,12,1,12,2,58,3,21,75,55,16,0,7
129,10,12,1,6,3,95,0,13,101,43,10,1,1
149,11,19,7,15,5,123,2,29,156,52,14,0,0
