monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
34,3,4,0,4,1,0,0,4,0,1,1,3,0
2,1,1,0,1,1,0,0,1,0,2,0,2,0
1,1,1,0,0,0,1,0,0,0,5,2,2,0
5,1,0,0,1,1,1,0,1,1,16,2,4,0
3,2,1,0,1,1,0,0,1,0,12,0,3,0
5,2,2,0,2,1,0,0,2,0,14,3,0,0
1,1,0,0,0,0,0,0,0,0,4,3,0,0
0,0,0,0,0,0,0,0,0,0,10,1,1,0
1,1,0,0,0,0,0,0,0,0,10,1,0,0
0,0,0,0,0,0,0,0,0,0,16,1,2,0
5,2,1,0,1,1,2,0,1,1,12,0,2,0
0,0,0,0,0,0,0,0,0,0,10,2,0,0
3,3,2,0,1,1,2,0,1,1,13,2,2,0
39,6,5,0,6,1,6,0,6,3,25,4,0,0
4,2,2,0,2,1,4,0,2,2,19,6,3,1
12,4,5,0,5,1,2,0,5,1,14,1,1,0
15,3,7,1,6,1,4,0,7,2,6,2,2,0
41,4,10,0,10,2,2,0,10,1,10,3,1,0
57,4,6,0,6,1,16,2,11,82,21,2,3,2
5,1,1,0,0,0,3,5,2,64,11,0,1,0
41,7,5,2,4,1,79,4,13,88,24,2,2,0
38,4,3,0,3,2,8,5,9,93,6,0,0,0
12,4,3,0,3,2,14,2,6,40,11,6,2,0
17,4,2,0,2,1,16,3,4,58,29,2,1,0
2,1,0,0,0,0,0,2,0,8,13,4,0,1
0,0,0,0,0,0,0,4,1,25,13,0,1,0
24,4,3,1,2,1,24,5,5,70,19,2,0,0
23,2,0,0,0,0,0,4,2,25,21,1,0,0
15,2,0,0,0,0,0,4,6,36,26,1,2,0
0,0,0,0,0,0,0,2,2,4,23,2,1,0
0,0,0,0,0,0,0,7,0,13,19,0,0,0
1,1,1,0,1,1,2,4,2,21,17,0,2,1
4,3,1,0,1,1,0,3,7,30,38,5,3,0
7,3,3,1,2,2,4,5,8,67,39,2,0,0
12,4,3,0,3,2,0,4,6,17,37,3,3,1
1,1,0,0,0,0,0,2,2,14,39,3,0,0
92,3,18,1,17,2,10,4,31,79,34,1,3,0
27,3,5,0,5,2,0,3,28,175,43,4,0,0
19,3,1,0,1,1,2,9,4,44,38,2,0,0
11,3,1,0,1,1,0,6,2,13,38,6,0,1
